Date,Open
9-May-74,850.99
8-May-74,847.15
7-May-74,844.88
6-May-74,845.90
3-May-74,851.06
2-May-74,853.88
1-May-74,836.75
30-Apr-74,835.42
29-Apr-74,834.64
26-Apr-74,827.68
25-Apr-74,832.37
24-Apr-74,845.98
23-Apr-74,858.57
22-Apr-74,859.90
19-Apr-74,868.90
18-Apr-74,867.41
17-Apr-74,861.23
16-Apr-74,845.74
15-Apr-74,844.81
11-Apr-74,843.71
10-Apr-74,846.84
9-Apr-74,839.96
8-Apr-74,847.23
5-Apr-74,858.57
4-Apr-74,858.03
3-Apr-74,846.61
2-Apr-74,843.48
1-Apr-74,846.68
29-Mar-74,854.35
28-Mar-74,867.18
27-Mar-74,883.68
26-Mar-74,881.02
25-Mar-74,878.13
22-Mar-74,875.47
21-Mar-74,872.34
20-Mar-74,867.57
19-Mar-74,874.22
18-Mar-74,887.83
15-Mar-74,889.78
14-Mar-74,891.66
13-Mar-74,887.12
12-Mar-74,888.45
11-Mar-74,878.05
8-Mar-74,869.06
7-Mar-74,879.85
6-Mar-74,872.42
5-Mar-74,860.40
4-Mar-74,851.92
1-Mar-74,860.53
28-Feb-74,863.42
27-Feb-74,859.51
26-Feb-74,851.38
25-Feb-74,855.99
22-Feb-74,846.84
21-Feb-74,831.04
20-Feb-74,819.54
19-Feb-74,820.32
15-Feb-74,809.92
14-Feb-74,806.87
13-Feb-74,806.63
12-Feb-74,803.90
11-Feb-74,820.40
8-Feb-74,828.46
7-Feb-74,824.62
6-Feb-74,820.64
5-Feb-74,821.50
4-Feb-74,838.63
1-Feb-74,855.55
31-Jan-74,862.32
30-Jan-74,853.09
29-Jan-74,853.01
28-Jan-74,859.39
25-Jan-74,863.08
24-Jan-74,871.00
23-Jan-74,863.47
22-Jan-74,854.63
21-Jan-74,855.47
18-Jan-74,872.16
17-Jan-74,856.32
16-Jan-74,846.40
15-Jan-74,840.18
14-Jan-74,841.48
11-Jan-74,823.11
10-Jan-74,834.79
9-Jan-74,853.01
8-Jan-74,876.85
7-Jan-74,880.23
4-Jan-74,880.69
3-Jan-74,858.86
2-Jan-74,850.86
31-Dec-73,848.02
28-Dec-73,851.01
27-Dec-73,839.02
26-Dec-73,820.19
24-Dec-73,818.73
21-Dec-73,828.11
20-Dec-73,829.57
19-Dec-73,829.49
18-Dec-73,811.12
17-Dec-73,815.65
14-Dec-73,800.43
13-Dec-73,810.73
12-Dec-73,828.64
11-Dec-73,851.14
10-Dec-73,838.05
7-Dec-73,815.47
6-Dec-73,788.31
5-Dec-73,803.21
4-Dec-73,806.52
3-Dec-73,820.51
30-Nov-73,835.11
29-Nov-73,839.78
28-Nov-73,817.73
27-Nov-73,824.95
26-Nov-73,844.15
23-Nov-73,854.98
21-Nov-73,844.90
20-Nov-73,862.43
19-Nov-73,889.75
16-Nov-73,874.55
15-Nov-73,869.88
14-Nov-73,891.03
13-Nov-73,897.65
12-Nov-73,908.41
9-Nov-73,932.65
8-Nov-73,923.92
7-Nov-73,913.08
6-Nov-73,919.40
5-Nov-73,932.87
2-Nov-73,948.83
1-Nov-73,956.58
31-Oct-73,968.54
30-Oct-73,984.80
29-Oct-73,987.06
26-Oct-73,974.49
25-Oct-73,971.85
24-Oct-73,966.51
23-Oct-73,960.57
22-Oct-73,963.73
19-Oct-73,959.74
18-Oct-73,962.52
17-Oct-73,967.41
16-Oct-73,967.04
15-Oct-73,977.80
12-Oct-73,976.07
11-Oct-73,960.57
10-Oct-73,974.19
9-Oct-73,977.65
8-Oct-73,971.25
5-Oct-73,955.90
4-Oct-73,964.55
3-Oct-73,956.80
2-Oct-73,948.83
1-Oct-73,947.10
28-Sep-73,953.27
27-Sep-73,949.50
26-Sep-73,940.55
25-Sep-73,936.71
24-Sep-73,927.90
21-Sep-73,920.53
20-Sep-73,910.37
19-Sep-73,891.26
18-Sep-73,892.99
17-Sep-73,886.36
14-Sep-73,880.57
13-Sep-73,881.32
12-Sep-73,885.76
11-Sep-73,891.33
10-Sep-73,898.63
7-Sep-73,901.04
6-Sep-73,899.08
5-Sep-73,895.39
4-Sep-73,887.57
31-Aug-73,882.53
30-Aug-73,883.43
29-Aug-73,872.07
28-Aug-73,870.71
27-Aug-73,863.49
24-Aug-73,864.46
23-Aug-73,853.48
22-Aug-73,857.84
21-Aug-73,867.40
20-Aug-73,871.84
17-Aug-73,872.74
16-Aug-73,874.17
15-Aug-73,870.71
14-Aug-73,883.20
13-Aug-73,892.38
10-Aug-73,901.49
9-Aug-73,902.02
8-Aug-73,911.95
7-Aug-73,912.78
6-Aug-73,908.87
3-Aug-73,910.14
2-Aug-73,912.18
1-Aug-73,924.37
31-Jul-73,933.77
30-Jul-73,936.71
27-Jul-73,934.53
26-Jul-73,933.02
25-Jul-73,918.72
24-Jul-73,913.15
23-Jul-73,910.90
20-Jul-73,906.68
19-Jul-73,905.40
18-Jul-73,898.03
17-Jul-73,897.58
16-Jul-73,885.99
13-Jul-73,901.94
12-Jul-73,908.19
11-Jul-73,889.90
10-Jul-73,879.06
9-Jul-73,870.11
6-Jul-73,874.32
5-Jul-73,874.17
3-Jul-73,880.57
2-Jul-73,890.20
29-Jun-73,894.64
28-Jun-73,884.63
27-Jun-73,879.44
26-Jun-73,869.13
25-Jun-73,879.82
22-Jun-73,875.23
21-Jun-73,884.71
20-Jun-73,881.55
19-Jun-73,875.08
18-Jun-73,887.34
15-Jun-73,899.68
14-Jun-73,915.49
13-Jun-73,927.00
12-Jun-73,915.11
11-Jun-73,920.00
8-Jun-73,909.62
7-Jun-73,898.18
6-Jun-73,900.81
5-Jun-73,885.91
4-Jun-73,893.96
1-Jun-73,901.41
31-May-73,908.87
30-May-73,924.37
29-May-73,930.84
25-May-73,924.44
24-May-73,895.02
23-May-73,892.46
22-May-73,886.51
21-May-73,894.79
18-May-73,908.79
17-May-73,917.14
16-May-73,917.44
15-May-73,909.69
14-May-73,925.27
11-May-73,939.12
10-May-73,949.05
9-May-73,956.58
8-May-73,950.71
7-May-73,953.87
4-May-73,945.67
3-May-73,932.34
2-May-73,921.21
1-May-73,921.43
30-Apr-73,922.19
27-Apr-73,937.76
26-Apr-73,930.54
25-Apr-73,940.77
24-Apr-73,955.37
23-Apr-73,963.20
19-Apr-73,958.31
18-Apr-73,953.43
17-Apr-73,956.73
16-Apr-73,959.36
13-Apr-73,964.03
12-Apr-73,967.41
11-Apr-73,960.49
10-Apr-73,950.71
9-Apr-73,931.07
6-Apr-73,923.46
5-Apr-73,925.05
4-Apr-73,927.75
3-Apr-73,936.18
2-Apr-73,951.01
30-Mar-73,959.14
29-Mar-73,948.00
28-Mar-73,944.91
27-Mar-73,930.16
26-Mar-73,922.71
23-Mar-73,925.20
22-Mar-73,937.46
21-Mar-73,949.43
20-Mar-73,952.06
19-Mar-73,962.45
16-Mar-73,969.82
15-Mar-73,978.85
14-Mar-73,976.07
13-Mar-73,969.75
12-Mar-73,972.23
9-Mar-73,976.44
8-Mar-73,979.98
7-Mar-73,979.00
6-Mar-73,966.89
5-Mar-73,961.32
2-Mar-73,949.65
1-Mar-73,955.07
28-Feb-73,947.92
27-Feb-73,953.79
26-Feb-73,959.89
23-Feb-73,971.78
22-Feb-73,974.34
21-Feb-73,983.59
20-Feb-73,979.23
16-Feb-73,973.13
15-Feb-73,979.91
14-Feb-73,996.76
13-Feb-73,991.65
12-Feb-73,980.81
9-Feb-73,967.19
8-Feb-73,968.32
7-Feb-73,979.91
6-Feb-73,978.40
5-Feb-73,980.81
2-Feb-73,985.78
1-Feb-73,999.02
31-Jan-73,992.93
30-Jan-73,996.47
29-Jan-73,1003.54
26-Jan-73,1004.59
24-Jan-73,1018.66
23-Jan-73,1018.81
22-Jan-73,1026.19
19-Jan-73,1029.12
18-Jan-73,1029.12
17-Jan-73,1024.31
16-Jan-73,1025.59
15-Jan-73,1039.36
12-Jan-73,1051.70
11-Jan-73,1046.06
10-Jan-73,1047.11
9-Jan-73,1047.86
8-Jan-73,1047.49
5-Jan-73,1039.81
4-Jan-73,1043.80
3-Jan-73,1032.21
2-Jan-73,1022.88
29-Dec-72,1008.58
27-Dec-72,1006.70
26-Dec-72,1004.21
22-Dec-72,1000.00
21-Dec-72,1004.82
20-Dec-72,1009.18
19-Dec-72,1013.25
18-Dec-72,1022.05
15-Dec-72,1025.06
14-Dec-72,1030.48
13-Dec-72,1033.19
12-Dec-72,1036.27
11-Dec-72,1033.19
8-Dec-72,1033.26
7-Dec-72,1027.54
6-Dec-72,1022.95
5-Dec-72,1027.02
4-Dec-72,1023.93
1-Dec-72,1018.21
30-Nov-72,1018.81
29-Nov-72,1019.34
28-Nov-72,1017.76
27-Nov-72,1025.21
24-Nov-72,1020.54
22-Nov-72,1013.25
21-Nov-72,1005.04
20-Nov-72,1005.57
17-Nov-72,1003.69
16-Nov-72,998.42
15-Nov-72,1003.16
14-Nov-72,997.07
13-Nov-72,995.26
10-Nov-72,988.26
9-Nov-72,983.74
8-Nov-72,984.80
6-Nov-72,984.12
3-Nov-72,973.06
2-Nov-72,968.54
1-Nov-72,955.52
31-Oct-72,946.42
30-Oct-72,946.42
27-Oct-72,950.56
26-Oct-72,951.38
25-Oct-72,952.51
24-Oct-72,951.31
23-Oct-72,945.21
20-Oct-72,932.12
19-Oct-72,932.34
18-Oct-72,926.48
17-Oct-72,921.66
16-Oct-72,930.46
13-Oct-72,937.46
12-Oct-72,946.42
11-Oct-72,951.84
10-Oct-72,948.75
9-Oct-72,945.36
6-Oct-72,941.30
5-Oct-72,951.31
4-Oct-72,954.47
3-Oct-72,953.27
2-Oct-72,953.27
29-Sep-72,955.15
28-Sep-72,947.25
27-Sep-72,936.56
26-Sep-72,935.73
25-Sep-72,943.03
22-Sep-72,939.49
21-Sep-72,940.25
20-Sep-72,943.18
19-Sep-72,945.36
18-Sep-72,947.32
15-Sep-72,947.55
14-Sep-72,949.88
13-Sep-72,946.04
12-Sep-72,955.00
11-Sep-72,961.24
8-Sep-72,962.45
7-Sep-72,963.43
6-Sep-72,969.37
5-Sep-72,970.05
1-Sep-72,963.73
31-Aug-72,957.86
30-Aug-72,954.70
29-Aug-72,956.95
28-Aug-72,959.36
25-Aug-72,958.38
24-Aug-72,970.35
23-Aug-72,973.51
22-Aug-72,967.19
21-Aug-72,965.83
18-Aug-72,961.39
17-Aug-72,964.25
16-Aug-72,969.97
15-Aug-72,973.51
14-Aug-72,964.18
11-Aug-72,952.89
10-Aug-72,951.16
9-Aug-72,952.44
8-Aug-72,953.12
7-Aug-72,951.76
4-Aug-72,947.70
3-Aug-72,941.15
2-Aug-72,931.07
1-Aug-72,924.74
31-Jul-72,926.70
28-Jul-72,926.85
27-Jul-72,932.57
26-Jul-72,934.45
25-Jul-72,935.36
24-Jul-72,922.19
21-Jul-72,910.45
20-Jul-72,916.69
19-Jul-72,911.72
18-Jul-72,914.96
17-Jul-72,922.26
14-Jul-72,916.99
13-Jul-72,923.69
12-Jul-72,925.87
11-Jul-72,932.27
10-Jul-72,938.06
7-Jul-72,942.13
6-Jul-72,934.90
5-Jul-72,928.66
3-Jul-72,929.03
30-Jun-72,926.25
29-Jun-72,930.84
28-Jun-72,935.28
27-Jun-72,936.41
26-Jun-72,942.50
23-Jun-72,950.71
22-Jun-72,951.61
21-Jun-72,948.22
20-Jun-72,941.83
19-Jun-72,945.06
16-Jun-72,945.97
15-Jun-72,946.79
14-Jun-72,938.29
13-Jun-72,936.71
12-Jun-72,934.45
9-Jun-72,941.30
8-Jun-72,944.08
7-Jun-72,951.46
6-Jun-72,954.39
5-Jun-72,961.39
2-Jun-72,960.72
1-Jun-72,960.72
31-May-72,970.88
30-May-72,971.25
26-May-72,969.07
25-May-72,965.46
24-May-72,962.30
23-May-72,965.31
22-May-72,961.54
19-May-72,951.23
18-May-72,941.15
17-May-72,939.27
16-May-72,942.20
15-May-72,941.83
12-May-72,934.83
11-May-72,931.07
10-May-72,925.12
9-May-72,937.54
8-May-72,941.23
5-May-72,937.31
4-May-72,933.47
3-May-72,935.20
2-May-72,942.28
1-May-72,954.17
28-Apr-72,945.97
27-Apr-72,946.94
26-Apr-72,946.49
25-Apr-72,957.48
24-Apr-72,963.80
21-Apr-72,966.29
20-Apr-72,964.78
19-Apr-72,968.92
18-Apr-72,966.59
17-Apr-72,967.72
14-Apr-72,965.53
13-Apr-72,966.96
12-Apr-72,962.60
11-Apr-72,958.08
10-Apr-72,962.60
7-Apr-72,959.44
6-Apr-72,954.55
5-Apr-72,943.41
4-Apr-72,940.92
3-Apr-72,940.70
30-Mar-72,933.02
29-Mar-72,937.01
28-Mar-72,939.72
27-Mar-72,942.28
24-Mar-72,944.69
23-Mar-72,933.93
22-Mar-72,934.00
21-Mar-72,940.32
20-Mar-72,942.88
17-Mar-72,936.71
16-Mar-72,937.31
15-Mar-72,934.00
14-Mar-72,928.66
13-Mar-72,939.87
10-Mar-72,942.81
9-Mar-72,945.59
8-Mar-72,946.87
7-Mar-72,950.18
6-Mar-72,942.43
3-Mar-72,933.77
2-Mar-72,935.43
1-Mar-72,928.13
29-Feb-72,924.29
28-Feb-72,922.79
25-Feb-72,912.70
24-Feb-72,911.88
23-Feb-72,913.46
22-Feb-72,917.52
18-Feb-72,922.03
17-Feb-72,922.94
16-Feb-72,914.51
15-Feb-72,910.90
14-Feb-72,917.59
11-Feb-72,921.28
10-Feb-72,918.72
9-Feb-72,907.13
8-Feb-72,903.97
7-Feb-72,906.68
4-Feb-72,903.15
3-Feb-72,905.85
2-Feb-72,901.79
1-Feb-72,902.17
31-Jan-72,906.38
28-Jan-72,899.83
27-Jan-72,889.15
26-Jan-72,894.72
25-Jan-72,896.82
24-Jan-72,907.44
21-Jan-72,910.30
20-Jan-72,914.96
19-Jan-72,917.22
18-Jan-72,911.12
17-Jan-72,906.68
14-Jan-72,905.18
13-Jan-72,910.82
12-Jan-72,912.10
11-Jan-72,907.96
10-Jan-72,910.37
7-Jan-72,908.49
6-Jan-72,904.43
5-Jan-72,893.06
4-Jan-72,889.30
3-Jan-72,890.20
31-Dec-71,889.07
30-Dec-71,893.66
29-Dec-71,889.98
28-Dec-71,881.47
27-Dec-71,881.17
23-Dec-71,884.86
22-Dec-71,888.32
21-Dec-71,885.01
20-Dec-71,876.28
17-Dec-71,871.39
16-Dec-71,863.76
15-Dec-71,855.14
14-Dec-71,858.79
13-Dec-71,856.75
10-Dec-71,852.15
9-Dec-71,854.85
8-Dec-71,857.40
7-Dec-71,855.72
6-Dec-71,859.59
3-Dec-71,848.79
2-Dec-71,846.01
1-Dec-71,831.34
30-Nov-71,829.73
29-Nov-71,816.59
26-Nov-71,799.87
24-Nov-71,797.97
23-Nov-71,803.15
22-Nov-71,810.67
19-Nov-71,815.35
18-Nov-71,822.14
17-Nov-71,818.71
16-Nov-71,810.53
15-Nov-71,812.94
12-Nov-71,814.91
11-Nov-71,826.15
10-Nov-71,837.91
9-Nov-71,837.54
8-Nov-71,840.39
5-Nov-71,843.17
4-Nov-71,842.58
3-Nov-71,828.34
2-Nov-71,825.86
1-Nov-71,839.00
29-Oct-71,837.62
28-Oct-71,836.38
27-Oct-71,845.36
26-Oct-71,848.50
25-Oct-71,852.37
22-Oct-71,854.85
21-Oct-71,855.65
20-Oct-71,868.43
19-Oct-71,872.44
18-Oct-71,874.58
15-Oct-71,878.36
14-Oct-71,888.80
13-Oct-71,893.55
12-Oct-71,891.94
11-Oct-71,893.91
8-Oct-71,901.80
7-Oct-71,900.55
6-Oct-71,891.14
5-Oct-71,895.66
4-Oct-71,893.98
1-Oct-71,887.19
30-Sep-71,883.83
29-Sep-71,884.42
28-Sep-71,883.47
27-Sep-71,889.31
24-Sep-71,891.28
23-Sep-71,893.55
22-Sep-71,903.40
21-Sep-71,905.15
20-Sep-71,908.22
17-Sep-71,903.11
16-Sep-71,904.86
15-Sep-71,901.65
14-Sep-71,909.39
13-Sep-71,911.00
10-Sep-71,915.89
9-Sep-71,920.93
8-Sep-71,916.47
7-Sep-71,912.75
3-Sep-71,900.63
2-Sep-71,899.02
1-Sep-71,898.07
31-Aug-71,901.43
30-Aug-71,908.15
27-Aug-71,906.10
26-Aug-71,908.37
25-Aug-71,904.13
24-Aug-71,892.38
23-Aug-71,880.99
20-Aug-71,880.77
19-Aug-71,886.17
18-Aug-71,899.90
17-Aug-71,888.95
16-Aug-71,882.59
13-Aug-71,859.01
12-Aug-71,848.57
11-Aug-71,839.59
10-Aug-71,842.65
9-Aug-71,850.61
6-Aug-71,849.45
5-Aug-71,844.92
4-Aug-71,850.03
3-Aug-71,864.92
2-Aug-71,858.43
30-Jul-71,861.42
29-Jul-71,872.01
28-Jul-71,880.70
27-Jul-71,888.87
26-Jul-71,887.78
23-Jul-71,886.68
22-Jul-71,890.84
21-Jul-71,892.30
20-Jul-71,886.39
19-Jul-71,888.51
16-Jul-71,888.87
15-Jul-71,891.21
14-Jul-71,892.38
13-Jul-71,903.40
12-Jul-71,901.80
9-Jul-71,900.99
8-Jul-71,895.88
7-Jul-71,892.30
6-Jul-71,890.19
2-Jul-71,893.03
1-Jul-71,891.14
30-Jun-71,882.30
29-Jun-71,873.10
28-Jun-71,876.68
25-Jun-71,877.26
24-Jun-71,879.45
23-Jun-71,874.42
22-Jun-71,876.53
21-Jun-71,889.16
18-Jun-71,906.25
17-Jun-71,908.59
16-Jun-71,907.20
15-Jun-71,907.71
14-Jun-71,916.47
11-Jun-71,915.96
10-Jun-71,912.46
9-Jun-71,915.01
8-Jun-71,923.06
7-Jun-71,922.15
4-Jun-71,921.30
3-Jun-71,919.62
2-Jun-71,913.65
1-Jun-71,907.81
28-May-71,905.78
27-May-71,906.41
26-May-71,906.69
25-May-71,913.15
24-May-71,921.87
21-May-71,923.41
20-May-71,920.04
19-May-71,918.56
18-May-71,921.30
17-May-71,935.15
14-May-71,936.34
13-May-71,937.46
12-May-71,937.25
11-May-71,932.55
10-May-71,936.97
7-May-71,937.39
6-May-71,939.92
5-May-71,938.45
4-May-71,932.41
3-May-71,941.75
30-Apr-71,948.15
29-Apr-71,950.82
28-Apr-71,947.09
27-Apr-71,944.00
26-Apr-71,947.79
23-Apr-71,940.63
22-Apr-71,941.33
21-Apr-71,944.42
20-Apr-71,948.85
19-Apr-71,940.21
16-Apr-71,938.17
15-Apr-71,932.55
14-Apr-71,927.28
13-Apr-71,926.64
12-Apr-71,920.39
8-Apr-71,918.49
7-Apr-71,912.73
6-Apr-71,905.07
5-Apr-71,903.04
2-Apr-71,903.88
1-Apr-71,904.37
31-Mar-71,903.39
30-Mar-71,903.48
29-Mar-71,903.48
26-Mar-71,900.81
25-Mar-71,899.37
24-Mar-71,908.89
23-Mar-71,910.60
22-Mar-71,912.92
19-Mar-71,916.83
18-Mar-71,914.02
17-Mar-71,914.64
16-Mar-71,908.20
15-Mar-71,898.34
12-Mar-71,899.44
11-Mar-71,895.88
10-Mar-71,899.10
9-Mar-71,898.62
8-Mar-71,898.00
5-Mar-71,891.36
4-Mar-71,882.39
3-Mar-71,883.01
2-Mar-71,882.53
1-Mar-71,878.83
26-Feb-71,881.98
25-Feb-71,875.62
24-Feb-71,870.00
23-Feb-71,868.98
22-Feb-71,877.05
19-Feb-71,885.06
18-Feb-71,887.87
17-Feb-71,890.06
16-Feb-71,888.83
12-Feb-71,885.34
11-Feb-71,881.09
10-Feb-71,879.79
9-Feb-71,882.12
8-Feb-71,876.57
5-Feb-71,874.79
4-Feb-71,876.23
3-Feb-71,874.59
2-Feb-71,877.81
1-Feb-71,868.50
29-Jan-71,865.14
28-Jan-71,860.83
27-Jan-71,866.79
26-Jan-71,865.62
25-Jan-71,861.31
22-Jan-71,854.74
21-Jan-71,849.95
20-Jan-71,849.47
19-Jan-71,847.82
18-Jan-71,845.70
15-Jan-71,843.31
14-Jan-71,841.11
13-Jan-71,844.19
12-Jan-71,837.21
11-Jan-71,837.01
8-Jan-71,837.83
7-Jan-71,837.97
6-Jan-71,835.77
5-Jan-71,830.57
4-Jan-71,838.92
31-Dec-70,841.32
30-Dec-70,842.00
29-Dec-70,830.91
28-Dec-70,828.38
24-Dec-70,823.11
23-Dec-70,822.77
22-Dec-70,821.54
21-Dec-70,822.77
18-Dec-70,822.15
17-Dec-70,819.07
16-Dec-70,819.62
15-Dec-70,823.18
14-Dec-70,825.92
11-Dec-70,821.06
10-Dec-70,815.24
9-Dec-70,815.10
8-Dec-70,818.66
7-Dec-70,816.06
4-Dec-70,808.53
3-Dec-70,802.64
2-Dec-70,794.29
1-Dec-70,794.09
30-Nov-70,781.35
27-Nov-70,774.71
25-Nov-70,772.73
24-Nov-70,767.52
23-Nov-70,761.57
20-Nov-70,755.82
19-Nov-70,754.24
18-Nov-70,760.47
17-Nov-70,760.13
16-Nov-70,759.79
13-Nov-70,767.94
12-Nov-70,779.50
11-Nov-70,777.38
10-Nov-70,777.66
9-Nov-70,771.97
6-Nov-70,771.56
5-Nov-70,770.81
4-Nov-70,768.07
3-Nov-70,758.01
2-Nov-70,755.61
30-Oct-70,753.56
29-Oct-70,755.96
28-Oct-70,754.45
27-Oct-70,756.43
26-Oct-70,759.38
23-Oct-70,757.87
22-Oct-70,759.65
21-Oct-70,758.83
20-Oct-70,756.50
19-Oct-70,763.35
16-Oct-70,767.87
15-Oct-70,762.73
14-Oct-70,760.06
13-Oct-70,764.24
12-Oct-70,768.69
9-Oct-70,777.04
8-Oct-70,783.68
7-Oct-70,782.45
6-Oct-70,776.70
5-Oct-70,766.16
2-Oct-70,760.68
1-Oct-70,760.68
30-Sep-70,760.88
29-Sep-70,758.97
28-Sep-70,761.77
25-Sep-70,759.31
24-Sep-70,754.38
23-Sep-70,747.47
22-Sep-70,751.92
21-Sep-70,758.49
18-Sep-70,757.67
17-Sep-70,754.31
16-Sep-70,750.55
15-Sep-70,757.05
14-Sep-70,761.84
11-Sep-70,760.75
10-Sep-70,766.43
9-Sep-70,773.14
8-Sep-70,771.15
4-Sep-70,765.27
3-Sep-70,756.64
2-Sep-70,758.15
1-Sep-70,764.58
31-Aug-70,765.81
28-Aug-70,759.79
27-Aug-70,760.47
26-Aug-70,758.97
25-Aug-70,759.58
24-Aug-70,747.19
21-Aug-70,729.60
20-Aug-70,723.99
19-Aug-70,716.66
18-Aug-70,709.47
17-Aug-70,710.84
14-Aug-70,707.35
13-Aug-70,710.64
12-Aug-70,712.55
11-Aug-70,713.92
10-Aug-70,725.01
7-Aug-70,722.82
6-Aug-70,724.81
5-Aug-70,725.90
4-Aug-70,722.96
3-Aug-70,734.12
31-Jul-70,734.73
30-Jul-70,735.56
29-Jul-70,731.45
28-Jul-70,730.08
27-Jul-70,730.22
24-Jul-70,732.68
23-Jul-70,724.67
22-Jul-70,722.07
21-Jul-70,733.91
20-Jul-70,735.08
17-Jul-70,725.49
16-Jul-70,712.14
15-Jul-70,703.04
14-Jul-70,702.22
13-Jul-70,700.10
10-Jul-70,692.77
9-Jul-70,682.09
8-Jul-70,669.36
7-Jul-70,675.66
6-Jul-70,689.14
2-Jul-70,687.64
1-Jul-70,683.53
30-Jun-70,682.91
29-Jun-70,687.84
26-Jun-70,693.59
25-Jun-70,692.29
24-Jun-70,698.11
23-Jun-70,716.11
22-Jun-70,720.43
19-Jun-70,713.65
18-Jun-70,704.68
17-Jun-70,706.26
16-Jun-70,687.36
15-Jun-70,684.21
12-Jun-70,684.42
11-Jun-70,694.35
10-Jun-70,700.16
9-Jun-70,700.23
8-Jun-70,695.03
5-Jun-70,706.53
4-Jun-70,713.86
3-Jun-70,709.61
2-Jun-70,710.36
1-Jun-70,700.44
29-May-70,684.15
28-May-70,666.96
27-May-70,631.98
26-May-70,641.36
25-May-70,660.80
22-May-70,665.25
21-May-70,676.55
20-May-70,690.72
19-May-70,702.81
18-May-70,702.22
15-May-70,684.79
14-May-70,693.57
13-May-70,703.80
12-May-70,710.07
11-May-70,717.73
8-May-70,723.07
7-May-70,718.39
6-May-70,709.74
5-May-70,714.56
4-May-70,732.38
1-May-70,736.07
30-Apr-70,737.39
29-Apr-70,724.33
28-Apr-70,735.15
27-Apr-70,747.29
24-Apr-70,750.59
23-Apr-70,760.63
22-Apr-70,772.51
21-Apr-70,775.87
20-Apr-70,775.94
17-Apr-70,775.87
16-Apr-70,782.60
15-Apr-70,780.56
14-Apr-70,785.90
13-Apr-70,790.46
10-Apr-70,792.50
9-Apr-70,791.64
8-Apr-70,791.64
7-Apr-70,791.18
6-Apr-70,791.84
3-Apr-70,792.37
2-Apr-70,792.04
1-Apr-70,785.57
31-Mar-70,784.65
30-Mar-70,791.05
26-Mar-70,790.13
25-Mar-70,775.67
24-Mar-70,764.52
23-Mar-70,763.66
20-Mar-70,764.98
19-Mar-70,767.95
18-Mar-70,767.42
17-Mar-70,765.05
16-Mar-70,772.11
13-Mar-70,776.47
12-Mar-70,778.12
11-Mar-70,779.70
10-Mar-70,778.31
9-Mar-70,784.12
6-Mar-70,787.55
5-Mar-70,788.15
4-Mar-70,787.42
3-Mar-70,780.23
2-Mar-70,777.59
27-Feb-70,764.45
26-Feb-70,768.28
25-Feb-70,754.42
24-Feb-70,757.46
20-Feb-70,757.92
19-Feb-70,756.80
18-Feb-70,747.43
17-Feb-70,753.70
16-Feb-70,753.30
13-Feb-70,755.61
12-Feb-70,757.33
11-Feb-70,746.63
10-Feb-70,755.68
9-Feb-70,752.77
6-Feb-70,750.26
5-Feb-70,754.49
4-Feb-70,757.46
3-Feb-70,746.44
2-Feb-70,744.06
30-Jan-70,748.35
29-Jan-70,758.84
28-Jan-70,763.99
27-Jan-70,768.88
26-Jan-70,775.54
23-Jan-70,786.10
22-Jan-70,782.27
21-Jan-70,777.85
20-Jan-70,776.07
19-Jan-70,782.60
16-Jan-70,785.04
15-Jan-70,787.16
14-Jan-70,788.01
13-Jan-70,790.52
12-Jan-70,798.11
9-Jan-70,802.07
8-Jan-70,801.81
7-Jan-70,803.66
6-Jan-70,811.31
5-Jan-70,809.20
2-Jan-70,800.36
31-Dec-69,794.68
30-Dec-69,792.37
29-Dec-69,797.65
26-Dec-69,794.15
24-Dec-69,783.79
23-Dec-69,785.97
22-Dec-69,789.86
19-Dec-69,783.79
18-Dec-69,769.93
17-Dec-69,773.83
16-Dec-69,784.05
15-Dec-69,786.69
12-Dec-69,783.53
11-Dec-69,783.99
10-Dec-69,783.79
9-Dec-69,785.04
8-Dec-69,793.03
5-Dec-69,796.53
4-Dec-69,793.36
3-Dec-69,801.35
2-Dec-69,805.04
1-Dec-69,812.30
28-Nov-69,810.52
26-Nov-69,807.29
25-Nov-69,812.90
24-Nov-69,823.13
21-Nov-69,831.18
20-Nov-69,839.96
19-Nov-69,845.17
18-Nov-69,842.53
17-Nov-69,849.26
14-Nov-69,849.85
13-Nov-69,855.99
12-Nov-69,859.75
11-Nov-69,863.05
10-Nov-69,860.48
7-Nov-69,855.20
6-Nov-69,854.08
5-Nov-69,853.48
4-Nov-69,854.54
3-Nov-69,855.99
31-Oct-69,850.51
30-Oct-69,848.34
29-Oct-69,855.86
28-Oct-69,860.28
27-Oct-69,862.26
24-Oct-69,855.73
23-Oct-69,860.35
22-Oct-69,846.88
21-Oct-69,839.23
20-Oct-69,836.06
17-Oct-69,838.77
16-Oct-69,830.06
15-Oct-69,832.43
14-Oct-69,821.21
13-Oct-69,806.96
10-Oct-69,803.79
9-Oct-69,802.20
8-Oct-69,806.23
7-Oct-69,809.40
6-Oct-69,808.41
3-Oct-69,811.84
2-Oct-69,806.89
1-Oct-69,813.09
30-Sep-69,818.04
29-Sep-69,824.18
26-Sep-69,829.92
25-Sep-69,834.68
24-Sep-69,834.81
23-Sep-69,831.77
22-Sep-69,830.39
19-Sep-69,831.57
18-Sep-69,826.56
17-Sep-69,831.64
16-Sep-69,830.45
15-Sep-69,824.25
12-Sep-69,825.77
